Address, Read/Write, Value, Soft,Hard,Hit,Evicted_pg#,Dirty_evicted_page,
9E,0	,197	,0	,0	,0	,0	,0	
28,0	,68	,0	,0	,0	,0	,0	
89,1	,6821569	,0	,0	,0	,0	,0	
E1,0	,238	,0	,0	,0	,0	,0	
3C,1	,-7312128	,0	,0	,0	,0	,0	
F8,0	,121	,0	,0	,0	,0	,0	
D8,1	,9082749	,0	,0	,0	,0	,0	
FE,0	,146	,0	,0	,0	,0	,0	
48,0	,224	,0	,0	,0	,0	,0	
27,0	,232	,0	,0	,0	,0	,0	
F8,0	,142	,0	,0	,0	,0	,0	
A2,0	,171	,0	,0	,0	,0	,0	
64,1	,-4709691	,0	,0	,0	,0	,0	
CF,1	,2882688	,0	,0	,0	,0	,0	
DE,0	,131	,0	,0	,0	,0	,0	
CA,0	,256	,0	,0	,0	,0	,0	
63,0	,162	,0	,0	,0	,0	,0	
CB,0	,174	,0	,0	,0	,0	,0	
B1,1	,3387504	,0	,0	,0	,0	,0	
4F,0	,45	,0	,0	,0	,0	,0	
C7,1	,-9781737	,0	,0	,0	,0	,0	
E4,0	,206	,0	,0	,0	,0	,0	
12,0	,114	,0	,0	,0	,0	,0	
D0,0	,15	,0	,0	,0	,0	,0	
21,0	,224	,0	,0	,0	,0	,0	
97,1	,9202545	,0	,0	,0	,0	,0	
15,0	,111	,0	,0	,0	,0	,0	
EC,1	,-3095237	,0	,0	,0	,0	,0	
E9,0	,9	,0	,0	,0	,0	,0	
83,1	,-2180376	,0	,0	,0	,0	,0	
95,0	,69	,0	,0	,0	,0	,0	
9C,0	,9	,0	,0	,0	,0	,0	
0D,0	,84	,0	,0	,0	,0	,0	
2C,0	,86	,0	,0	,0	,0	,0	
E7,0	,233	,0	,0	,0	,0	,0	
04,0	,140	,0	,0	,0	,0	,0	
DB,0	,33	,0	,0	,0	,0	,0	
E4,0	,111	,0	,0	,0	,0	,0	
4C,1	,2223803	,0	,0	,0	,0	,0	
B0,1	,-5874999	,0	,0	,0	,0	,0	
43,0	,45	,0	,0	,0	,0	,0	
25,0	,171	,0	,0	,0	,0	,0	
7E,0	,95	,0	,0	,0	,0	,0	
7A,0	,106	,0	,0	,0	,0	,0	
6D,0	,14	,0	,0	,0	,0	,0	
B4,0	,185	,0	,0	,0	,0	,0	
62,0	,28	,0	,0	,0	,0	,0	
74,0	,180	,0	,0	,0	,0	,0	
6E,0	,127	,0	,0	,0	,0	,0	
97,0	,98	,0	,0	,0	,0	,0	
D7,0	,252	,0	,0	,0	,0	,0	
2F,0	,162	,0	,0	,0	,0	,0	
1B,1	,3696307	,0	,0	,0	,0	,0	
D8,0	,17	,0	,0	,0	,0	,0	
0D,0	,102	,0	,0	,0	,0	,0	
1B,0	,19	,0	,0	,0	,0	,0	
42,0	,38	,0	,0	,0	,0	,0	
DA,0	,210	,0	,0	,0	,0	,0	
5F,1	,-1738243	,0	,0	,0	,0	,0	
8C,0	,156	,0	,0	,0	,0	,0	
B7,0	,163	,0	,0	,0	,0	,0	
A2,1	,-1075895	,0	,0	,0	,0	,0	
BB,0	,88	,0	,0	,0	,0	,0	
9D,0	,196	,0	,0	,0	,0	,0	
B7,0	,149	,0	,0	,0	,0	,0	
20,0	,47	,0	,0	,0	,0	,0	
3C,0	,122	,0	,0	,0	,0	,0	
3E,0	,128	,0	,0	,0	,0	,0	
A5,0	,229	,0	,0	,0	,0	,0	
6E,0	,32	,0	,0	,0	,0	,0	
64,0	,7	,0	,0	,0	,0	,0	
65,0	,66	,0	,0	,0	,0	,0	
6B,0	,220	,0	,0	,0	,0	,0	
4A,0	,163	,0	,0	,0	,0	,0	
47,0	,26	,0	,0	,0	,0	,0	
FE,0	,85	,0	,0	,0	,0	,0	
D4,1	,6680362	,0	,0	,0	,0	,0	
A5,0	,204	,0	,0	,0	,0	,0	
40,0	,151	,0	,0	,0	,0	,0	
21,1	,9422782	,0	,0	,0	,0	,0	
E4,0	,229	,0	,0	,0	,0	,0	
23,0	,114	,0	,0	,0	,0	,0	
F3,0	,1	,0	,0	,0	,0	,0	
8E,1	,533218	,0	,0	,0	,0	,0	
AB,0	,179	,0	,0	,0	,0	,0	
DD,0	,45	,0	,0	,0	,0	,0	
34,0	,96	,0	,0	,0	,0	,0	
C3,1	,5258336	,0	,0	,0	,0	,0	
CE,0	,219	,0	,0	,0	,0	,0	
E5,0	,11	,0	,0	,0	,0	,0	
2E,0	,176	,0	,0	,0	,0	,0	
2B,0	,169	,0	,0	,0	,0	,0	
0E,0	,188	,0	,0	,0	,0	,0	
FC,0	,64	,0	,0	,0	,0	,0	
6F,0	,32	,0	,0	,0	,0	,0	
A8,0	,62	,0	,0	,0	,0	,0	
08,0	,202	,0	,0	,0	,0	,0	
46,0	,135	,0	,0	,0	,0	,0	
7A,1	,1377136	,0	,0	,0	,0	,0	
A3,1	,-6637383	,0	,0	,0	,0	,0	
76,0	,251	,0	,0	,0	,0	,0	
6E,0	,138	,0	,0	,0	,0	,0	
66,1	,-4448481	,0	,0	,0	,0	,0	
51,0	,224	,0	,0	,0	,0	,0	
D6,1	,-5381274	,0	,0	,0	,0	,0	
45,0	,243	,0	,0	,0	,0	,0	
AA,0	,14	,0	,0	,0	,0	,0	
FF,0	,103	,0	,0	,0	,0	,0	
F6,0	,89	,0	,0	,0	,0	,0	
84,0	,242	,0	,0	,0	,0	,0	
70,0	,42	,0	,0	,0	,0	,0	
3E,0	,247	,0	,0	,0	,0	,0	
F1,1	,8839171	,0	,0	,0	,0	,0	
E8,0	,166	,0	,0	,0	,0	,0	
F4,1	,-4804740	,0	,0	,0	,0	,0	
08,0	,119	,0	,0	,0	,0	,0	
6F,0	,163	,0	,0	,0	,0	,0	
C7,0	,223	,0	,0	,0	,0	,0	
03,0	,39	,0	,0	,0	,0	,0	
8E,0	,171	,0	,0	,0	,0	,0	
ED,0	,228	,0	,0	,0	,0	,0	
95,0	,209	,0	,0	,0	,0	,0	
56,0	,162	,0	,0	,0	,0	,0	
DF,0	,248	,0	,0	,0	,0	,0	
DC,0	,222	,0	,0	,0	,0	,0	
57,0	,24	,0	,0	,0	,0	,0	
C9,0	,153	,0	,0	,0	,0	,0	
F9,0	,53	,0	,0	,0	,0	,0	
0C,0	,147	,0	,0	,0	,0	,0	
3D,1	,4476787	,0	,0	,0	,0	,0	
6E,0	,170	,0	,0	,0	,0	,0	
B7,0	,215	,0	,0	,0	,0	,0	
F9,0	,30	,0	,0	,0	,0	,0	
5F,0	,248	,0	,0	,0	,0	,0	
E8,0	,124	,0	,0	,0	,0	,0	
6C,0	,49	,0	,0	,0	,0	,0	
21,0	,253	,0	,0	,0	,0	,0	
BA,1	,-1004255	,0	,0	,0	,0	,0	
E2,0	,111	,0	,0	,0	,0	,0	
B9,0	,52	,0	,0	,0	,0	,0	
5F,0	,195	,0	,0	,0	,0	,0	
35,0	,233	,0	,0	,0	,0	,0	
4A,0	,1	,0	,0	,0	,0	,0	
00,1	,9880518	,0	,0	,0	,0	,0	
32,0	,37	,0	,0	,0	,0	,0	
4B,0	,17	,0	,0	,0	,0	,0	
DF,0	,244	,0	,0	,0	,0	,0	
47,0	,211	,0	,0	,0	,0	,0	
EE,0	,5	,0	,0	,0	,0	,0	
B8,0	,83	,0	,0	,0	,0	,0	
22,0	,251	,0	,0	,0	,0	,0	
39,0	,146	,0	,0	,0	,0	,0	
99,0	,223	,0	,0	,0	,0	,0	
DE,1	,-1334000	,0	,0	,0	,0	,0	
98,0	,149	,0	,0	,0	,0	,0	
69,0	,29	,0	,0	,0	,0	,0	
BB,0	,155	,0	,0	,0	,0	,0	
CB,0	,168	,0	,0	,0	,0	,0	
E5,1	,-6994515	,0	,0	,0	,0	,0	
48,0	,201	,0	,0	,0	,0	,0	
5F,1	,-7189081	,0	,0	,0	,0	,0	
40,1	,-644146	,0	,0	,0	,0	,0	
43,0	,177	,0	,0	,0	,0	,0	
AE,1	,-7199348	,0	,0	,0	,0	,0	
94,1	,-6055072	,0	,0	,0	,0	,0	
17,0	,27	,0	,0	,0	,0	,0	
C6,0	,178	,0	,0	,0	,0	,0	
C5,1	,8462124	,0	,0	,0	,0	,0	
0E,0	,68	,0	,0	,0	,0	,0	
E4,0	,190	,0	,0	,0	,0	,0	
A3,0	,14	,0	,0	,0	,0	,0	
ED,1	,5980676	,0	,0	,0	,0	,0	
8E,0	,250	,0	,0	,0	,0	,0	
28,0	,218	,0	,0	,0	,0	,0	
68,0	,230	,0	,0	,0	,0	,0	
5D,0	,212	,0	,0	,0	,0	,0	
6B,0	,197	,0	,0	,0	,0	,0	
E8,0	,103	,0	,0	,0	,0	,0	
84,0	,78	,0	,0	,0	,0	,0	
D2,0	,45	,0	,0	,0	,0	,0	
AA,0	,151	,0	,0	,0	,0	,0	
DB,1	,1182163	,0	,0	,0	,0	,0	
9D,0	,130	,0	,0	,0	,0	,0	
BD,0	,235	,0	,0	,0	,0	,0	
28,1	,-1717441	,0	,0	,0	,0	,0	
3F,0	,4	,0	,0	,0	,0	,0	
F8,0	,97	,0	,0	,0	,0	,0	
9D,0	,45	,0	,0	,0	,0	,0	
25,1	,682863	,0	,0	,0	,0	,0	
32,0	,87	,0	,0	,0	,0	,0	
5D,0	,247	,0	,0	,0	,0	,0	
7A,0	,160	,0	,0	,0	,0	,0	
89,0	,126	,0	,0	,0	,0	,0	
7D,0	,92	,0	,0	,0	,0	,0	
C9,0	,230	,0	,0	,0	,0	,0	
BA,0	,75	,0	,0	,0	,0	,0	
16,0	,5	,0	,0	,0	,0	,0	
81,0	,16	,0	,0	,0	,0	,0	
F0,1	,8284512	,0	,0	,0	,0	,0	
1E,0	,203	,0	,0	,0	,0	,0	
55,0	,41	,0	,0	,0	,0	,0	
5E,1	,-1580236	,0	,0	,0	,0	,0	
13,0	,206	,0	,0	,0	,0	,0	
DB,0	,90	,0	,0	,0	,0	,0	
B5,0	,185	,0	,0	,0	,0	,0	
0E,0	,245	,0	,0	,0	,0	,0	
74,1	,5935607	,0	,0	,0	,0	,0	
32,0	,53	,0	,0	,0	,0	,0	
3C,0	,91	,0	,0	,0	,0	,0	
23,0	,45	,0	,0	,0	,0	,0	
AC,0	,59	,0	,0	,0	,0	,0	
79,0	,197	,0	,0	,0	,0	,0	
28,0	,230	,0	,0	,0	,0	,0	
48,0	,101	,0	,0	,0	,0	,0	
1E,0	,94	,0	,0	,0	,0	,0	
F0,0	,58	,0	,0	,0	,0	,0	
8B,0	,88	,0	,0	,0	,0	,0	
09,1	,9103964	,0	,0	,0	,0	,0	
82,0	,160	,0	,0	,0	,0	,0	
3C,0	,239	,0	,0	,0	,0	,0	
1D,0	,197	,0	,0	,0	,0	,0	
A1,0	,253	,0	,0	,0	,0	,0	
95,0	,112	,0	,0	,0	,0	,0	
97,0	,125	,0	,0	,0	,0	,0	
B6,1	,-3004837	,0	,0	,0	,0	,0	
5E,0	,106	,0	,0	,0	,0	,0	
65,0	,104	,0	,0	,0	,0	,0	
54,0	,104	,0	,0	,0	,0	,0	
F7,0	,31	,0	,0	,0	,0	,0	
51,0	,202	,0	,0	,0	,0	,0	
EC,0	,225	,0	,0	,0	,0	,0	
60,0	,188	,0	,0	,0	,0	,0	
07,0	,57	,0	,0	,0	,0	,0	
82,1	,6504192	,0	,0	,0	,0	,0	
FB,1	,-4230976	,0	,0	,0	,0	,0	
BF,0	,1	,0	,0	,0	,0	,0	
63,0	,41	,0	,0	,0	,0	,0	
27,1	,-5072775	,0	,0	,0	,0	,0	
11,0	,32	,0	,0	,0	,0	,0	
A8,0	,80	,0	,0	,0	,0	,0	
92,0	,207	,0	,0	,0	,0	,0	
82,1	,8227732	,0	,0	,0	,0	,0	
Address, Read/Write, Value, Soft,Hard,Hit,Evicted_pg#,Dirty_evicted_page,
70,0	,144	,0	,0	,0	,0	,0	
04,0	,40	,0	,0	,0	,0	,0	
A1,0	,114	,0	,0	,0	,0	,0	
19,0	,223	,0	,0	,0	,0	,0	
24,0	,129	,0	,0	,0	,0	,0	
76,0	,199	,0	,0	,0	,0	,0	
64,0	,244	,0	,0	,0	,0	,0	
7E,0	,195	,0	,0	,0	,0	,0	
18,0	,249	,0	,0	,0	,0	,0	
75,0	,239	,0	,0	,0	,0	,0	
AE,0	,60	,0	,0	,0	,0	,0	
04,0	,154	,0	,0	,0	,0	,0	
05,0	,239	,0	,0	,0	,0	,0	
6D,0	,228	,0	,0	,0	,0	,0	
57,0	,130	,0	,0	,0	,0	,0	
99,0	,110	,0	,0	,0	,0	,0	
E5,0	,191	,0	,0	,0	,0	,0	
E4,0	,85	,0	,0	,0	,0	,0	
BB,0	,188	,0	,0	,0	,0	,0	
D9,0	,187	,0	,0	,0	,0	,0	
CC,0	,255	,0	,0	,0	,0	,0	
CF,0	,197	,0	,0	,0	,0	,0	
4C,0	,177	,0	,0	,0	,0	,0	
B8,0	,65	,0	,0	,0	,0	,0	
99,0	,158	,0	,0	,0	,0	,0	
60,0	,119	,0	,0	,0	,0	,0	
53,0	,90	,0	,0	,0	,0	,0	
36,0	,250	,0	,0	,0	,0	,0	
12,0	,59	,0	,0	,0	,0	,0	
94,0	,151	,0	,0	,0	,0	,0	
EA,0	,82	,0	,0	,0	,0	,0	
86,0	,25	,0	,0	,0	,0	,0	
FA,0	,197	,0	,0	,0	,0	,0	
53,0	,164	,0	,0	,0	,0	,0	
5C,0	,45	,0	,0	,0	,0	,0	
D1,0	,206	,0	,0	,0	,0	,0	
27,0	,16	,0	,0	,0	,0	,0	
25,0	,215	,0	,0	,0	,0	,0	
02,0	,130	,0	,0	,0	,0	,0	
EE,0	,221	,0	,0	,0	,0	,0	
24,0	,249	,0	,0	,0	,0	,0	
4F,0	,4	,0	,0	,0	,0	,0	
5F,0	,252	,0	,0	,0	,0	,0	
A4,0	,21	,0	,0	,0	,0	,0	
18,0	,123	,0	,0	,0	,0	,0	
7F,0	,173	,0	,0	,0	,0	,0	
F8,0	,13	,0	,0	,0	,0	,0	
26,0	,145	,0	,0	,0	,0	,0	
8D,0	,198	,0	,0	,0	,0	,0	
F9,0	,217	,0	,0	,0	,0	,0	
85,0	,163	,0	,0	,0	,0	,0	
EE,0	,254	,0	,0	,0	,0	,0	
60,0	,112	,0	,0	,0	,0	,0	
92,1	,3735149	,0	,0	,0	,0	,0	
31,0	,216	,0	,0	,0	,0	,0	
2B,0	,140	,0	,0	,0	,0	,0	
60,0	,255	,0	,0	,0	,0	,0	
4B,0	,153	,0	,0	,0	,0	,0	
01,0	,39	,0	,0	,0	,0	,0	
49,0	,166	,0	,0	,0	,0	,0	
54,0	,155	,0	,0	,0	,0	,0	
5F,1	,-5288263	,0	,0	,0	,0	,0	
53,0	,203	,0	,0	,0	,0	,0	
70,0	,142	,0	,0	,0	,0	,0	
8C,0	,151	,0	,0	,0	,0	,0	
B4,0	,28	,0	,0	,0	,0	,0	
8D,1	,9467924	,0	,0	,0	,0	,0	
7E,0	,9	,0	,0	,0	,0	,0	
DB,0	,61	,0	,0	,0	,0	,0	
93,0	,226	,0	,0	,0	,0	,0	
7D,0	,252	,0	,0	,0	,0	,0	
31,0	,13	,0	,0	,0	,0	,0	
55,0	,103	,0	,0	,0	,0	,0	
7D,0	,61	,0	,0	,0	,0	,0	
E0,0	,150	,0	,0	,0	,0	,0	
85,0	,151	,0	,0	,0	,0	,0	
3F,0	,7	,0	,0	,0	,0	,0	
FB,0	,140	,0	,0	,0	,0	,0	
4B,0	,247	,0	,0	,0	,0	,0	
DA,0	,7	,0	,0	,0	,0	,0	
3F,0	,31	,0	,0	,0	,0	,0	
81,0	,17	,0	,0	,0	,0	,0	
B4,0	,90	,0	,0	,0	,0	,0	
06,0	,111	,0	,0	,0	,0	,0	
75,0	,179	,0	,0	,0	,0	,0	
5A,0	,74	,0	,0	,0	,0	,0	
60,0	,107	,0	,0	,0	,0	,0	
93,0	,3	,0	,0	,0	,0	,0	
F9,0	,247	,0	,0	,0	,0	,0	
75,0	,56	,0	,0	,0	,0	,0	
CD,0	,221	,0	,0	,0	,0	,0	
5C,0	,177	,0	,0	,0	,0	,0	
CA,0	,140	,0	,0	,0	,0	,0	
41,0	,33	,0	,0	,0	,0	,0	
56,0	,118	,0	,0	,0	,0	,0	
ED,0	,65	,0	,0	,0	,0	,0	
C5,0	,145	,0	,0	,0	,0	,0	
73,0	,177	,0	,0	,0	,0	,0	
D7,0	,41	,0	,0	,0	,0	,0	
3B,1	,-9050814	,0	,0	,0	,0	,0	
16,0	,190	,0	,0	,0	,0	,0	
A1,1	,1503950	,0	,0	,0	,0	,0	
31,1	,-9347090	,0	,0	,0	,0	,0	
14,0	,159	,0	,0	,0	,0	,0	
59,0	,121	,0	,0	,0	,0	,0	
AF,1	,-8065770	,0	,0	,0	,0	,0	
B7,0	,64	,0	,0	,0	,0	,0	
D3,0	,230	,0	,0	,0	,0	,0	
8C,1	,-4803909	,0	,0	,0	,0	,0	
16,0	,223	,0	,0	,0	,0	,0	
34,1	,8292250	,0	,0	,0	,0	,0	
D2,1	,1730203	,0	,0	,0	,0	,0	
86,0	,175	,0	,0	,0	,0	,0	
C9,0	,97	,0	,0	,0	,0	,0	
EB,0	,81	,0	,0	,0	,0	,0	
C2,1	,4462172	,0	,0	,0	,0	,0	
E7,1	,3111638	,0	,0	,0	,0	,0	
D1,1	,4109286	,0	,0	,0	,0	,0	
E7,0	,31	,0	,0	,0	,0	,0	
7B,0	,183	,0	,0	,0	,0	,0	
DF,0	,123	,0	,0	,0	,0	,0	
D2,0	,38	,0	,0	,0	,0	,0	
A8,0	,7	,0	,0	,0	,0	,0	
AC,0	,106	,0	,0	,0	,0	,0	
B3,0	,182	,0	,0	,0	,0	,0	
04,0	,65	,0	,0	,0	,0	,0	
5C,0	,71	,0	,0	,0	,0	,0	
41,1	,-6018224	,0	,0	,0	,0	,0	
27,1	,8883285	,0	,0	,0	,0	,0	
4A,0	,7	,0	,0	,0	,0	,0	
4C,0	,179	,0	,0	,0	,0	,0	
49,0	,99	,0	,0	,0	,0	,0	
AA,0	,156	,0	,0	,0	,0	,0	
BE,0	,145	,0	,0	,0	,0	,0	
B4,0	,232	,0	,0	,0	,0	,0	
02,1	,-7629402	,0	,0	,0	,0	,0	
4B,0	,203	,0	,0	,0	,0	,0	
B0,0	,217	,0	,0	,0	,0	,0	
7B,0	,191	,0	,0	,0	,0	,0	
E9,0	,196	,0	,0	,0	,0	,0	
0A,0	,210	,0	,0	,0	,0	,0	
46,0	,228	,0	,0	,0	,0	,0	
A6,0	,171	,0	,0	,0	,0	,0	
13,1	,-1374335	,0	,0	,0	,0	,0	
08,0	,93	,0	,0	,0	,0	,0	
DE,1	,-8835985	,0	,0	,0	,0	,0	
4D,0	,19	,0	,0	,0	,0	,0	
41,0	,86	,0	,0	,0	,0	,0	
8C,0	,240	,0	,0	,0	,0	,0	
9C,1	,9622269	,0	,0	,0	,0	,0	
64,0	,119	,0	,0	,0	,0	,0	
70,0	,237	,0	,0	,0	,0	,0	
F4,0	,200	,0	,0	,0	,0	,0	
C6,1	,-8880727	,0	,0	,0	,0	,0	
E7,0	,84	,0	,0	,0	,0	,0	
43,0	,126	,0	,0	,0	,0	,0	
00,0	,92	,0	,0	,0	,0	,0	
D6,0	,244	,0	,0	,0	,0	,0	
9B,1	,-3165966	,0	,0	,0	,0	,0	
12,0	,15	,0	,0	,0	,0	,0	
9F,0	,163	,0	,0	,0	,0	,0	
EE,1	,3545317	,0	,0	,0	,0	,0	
E0,0	,214	,0	,0	,0	,0	,0	
7A,0	,7	,0	,0	,0	,0	,0	
CA,1	,5941975	,0	,0	,0	,0	,0	
1F,1	,3418796	,0	,0	,0	,0	,0	
1B,0	,134	,0	,0	,0	,0	,0	
6D,0	,177	,0	,0	,0	,0	,0	
8F,0	,112	,0	,0	,0	,0	,0	
EB,0	,224	,0	,0	,0	,0	,0	
3E,0	,199	,0	,0	,0	,0	,0	
05,0	,224	,0	,0	,0	,0	,0	
DF,0	,148	,0	,0	,0	,0	,0	
A5,0	,141	,0	,0	,0	,0	,0	
F0,0	,112	,0	,0	,0	,0	,0	
87,0	,168	,0	,0	,0	,0	,0	
5E,0	,121	,0	,0	,0	,0	,0	
F7,1	,-7854581	,0	,0	,0	,0	,0	
0E,0	,18	,0	,0	,0	,0	,0	
20,0	,108	,0	,0	,0	,0	,0	
9C,0	,113	,0	,0	,0	,0	,0	
AA,0	,246	,0	,0	,0	,0	,0	
78,0	,134	,0	,0	,0	,0	,0	
40,1	,-8947302	,0	,0	,0	,0	,0	
19,0	,85	,0	,0	,0	,0	,0	
E8,0	,132	,0	,0	,0	,0	,0	
62,0	,81	,0	,0	,0	,0	,0	
43,1	,9121249	,0	,0	,0	,0	,0	
19,1	,9142198	,0	,0	,0	,0	,0	
F2,0	,63	,0	,0	,0	,0	,0	
F2,0	,82	,0	,0	,0	,0	,0	
01,0	,168	,0	,0	,0	,0	,0	
36,1	,-3901524	,0	,0	,0	,0	,0	
EE,0	,242	,0	,0	,0	,0	,0	
6D,0	,65	,0	,0	,0	,0	,0	
11,0	,29	,0	,0	,0	,0	,0	
37,0	,171	,0	,0	,0	,0	,0	
F1,1	,4380036	,0	,0	,0	,0	,0	
3D,0	,41	,0	,0	,0	,0	,0	
FE,0	,124	,0	,0	,0	,0	,0	
34,0	,123	,0	,0	,0	,0	,0	
BA,0	,99	,0	,0	,0	,0	,0	
B8,1	,9656869	,0	,0	,0	,0	,0	
F5,0	,129	,0	,0	,0	,0	,0	
31,1	,1518103	,0	,0	,0	,0	,0	
D0,0	,227	,0	,0	,0	,0	,0	
D7,0	,137	,0	,0	,0	,0	,0	
93,0	,93	,0	,0	,0	,0	,0	
DB,0	,61	,0	,0	,0	,0	,0	
E7,0	,41	,0	,0	,0	,0	,0	
95,0	,209	,0	,0	,0	,0	,0	
11,0	,99	,0	,0	,0	,0	,0	
98,0	,160	,0	,0	,0	,0	,0	
5C,0	,182	,0	,0	,0	,0	,0	
D4,0	,145	,0	,0	,0	,0	,0	
85,0	,18	,0	,0	,0	,0	,0	
14,0	,253	,0	,0	,0	,0	,0	
C5,0	,116	,0	,0	,0	,0	,0	
20,0	,243	,0	,0	,0	,0	,0	
12,0	,43	,0	,0	,0	,0	,0	
A7,0	,216	,0	,0	,0	,0	,0	
88,0	,16	,0	,0	,0	,0	,0	
C2,0	,234	,0	,0	,0	,0	,0	
2E,0	,213	,0	,0	,0	,0	,0	
CE,1	,-3637189	,0	,0	,0	,0	,0	
F1,0	,126	,0	,0	,0	,0	,0	
6F,1	,-1808974	,0	,0	,0	,0	,0	
B4,0	,213	,0	,0	,0	,0	,0	
62,0	,235	,0	,0	,0	,0	,0	
AA,0	,136	,0	,0	,0	,0	,0	
C3,0	,211	,0	,0	,0	,0	,0	
36,0	,227	,0	,0	,0	,0	,0	
B3,1	,4959678	,0	,0	,0	,0	,0	
A6,0	,171	,0	,0	,0	,0	,0	
11,0	,32	,0	,0	,0	,0	,0	
06,0	,50	,0	,0	,0	,0	,0	
62,0	,15	,0	,0	,0	,0	,0	
CB,0	,41	,0	,0	,0	,0	,0	
B0,0	,192	,0	,0	,0	,0	,0	
34,1	,-5705469	,0	,0	,0	,0	,0	
AE,0	,249	,0	,0	,0	,0	,0	
D1,0	,219	,0	,0	,0	,0	,0	
53,0	,34	,0	,0	,0	,0	,0	
EB,1	,7996904	,0	,0	,0	,0	,0	
80,0	,46	,0	,0	,0	,0	,0	
B0,0	,177	,0	,0	,0	,0	,0	
D0,0	,38	,0	,0	,0	,0	,0	
00,0	,32	,0	,0	,0	,0	,0	
5C,1	,2749562	,0	,0	,0	,0	,0	
E6,0	,87	,0	,0	,0	,0	,0	
B3,1	,3236967	,0	,0	,0	,0	,0	
04,1	,-3406727	,0	,0	,0	,0	,0	
57,0	,0	,0	,0	,0	,0	,0	
B7,0	,33	,0	,0	,0	,0	,0	
C2,0	,15	,0	,0	,0	,0	,0	
B0,0	,256	,0	,0	,0	,0	,0	
C2,0	,239	,0	,0	,0	,0	,0	
57,0	,198	,0	,0	,0	,0	,0	
99,0	,242	,0	,0	,0	,0	,0	
C0,0	,129	,0	,0	,0	,0	,0	
3A,0	,196	,0	,0	,0	,0	,0	
3D,0	,227	,0	,0	,0	,0	,0	
21,0	,91	,0	,0	,0	,0	,0	
5D,0	,190	,0	,0	,0	,0	,0	
8B,0	,165	,0	,0	,0	,0	,0	
CE,0	,102	,0	,0	,0	,0	,0	
27,0	,95	,0	,0	,0	,0	,0	
4E,0	,173	,0	,0	,0	,0	,0	
07,1	,-1751027	,0	,0	,0	,0	,0	
FF,1	,4859188	,0	,0	,0	,0	,0	
66,0	,80	,0	,0	,0	,0	,0	
36,0	,73	,0	,0	,0	,0	,0	
4C,1	,-3033459	,0	,0	,0	,0	,0	
F8,0	,243	,0	,0	,0	,0	,0	
BE,1	,735941	,0	,0	,0	,0	,0	
1F,0	,120	,0	,0	,0	,0	,0	
07,1	,4430226	,0	,0	,0	,0	,0	
83,0	,140	,0	,0	,0	,0	,0	
35,0	,95	,0	,0	,0	,0	,0	
D9,0	,28	,0	,0	,0	,0	,0	
6D,0	,87	,0	,0	,0	,0	,0	
53,1	,1226230	,0	,0	,0	,0	,0	
A3,0	,6	,0	,0	,0	,0	,0	
F0,0	,181	,0	,0	,0	,0	,0	
CA,0	,237	,0	,0	,0	,0	,0	
00,0	,163	,0	,0	,0	,0	,0	
CF,0	,83	,0	,0	,0	,0	,0	
40,0	,116	,0	,0	,0	,0	,0	
55,0	,78	,0	,0	,0	,0	,0	
5B,0	,86	,0	,0	,0	,0	,0	
89,0	,98	,0	,0	,0	,0	,0	
63,0	,71	,0	,0	,0	,0	,0	
AB,0	,249	,0	,0	,0	,0	,0	
99,0	,97	,0	,0	,0	,0	,0	
B9,0	,198	,0	,0	,0	,0	,0	
52,0	,83	,0	,0	,0	,0	,0	
21,0	,200	,0	,0	,0	,0	,0	
5B,0	,80	,0	,0	,0	,0	,0	
09,0	,12	,0	,0	,0	,0	,0	
CD,0	,107	,0	,0	,0	,0	,0	
E9,1	,-3895640	,0	,0	,0	,0	,0	
A8,0	,79	,0	,0	,0	,0	,0	
D6,0	,80	,0	,0	,0	,0	,0	
6A,0	,10	,0	,0	,0	,0	,0	
E8,0	,171	,0	,0	,0	,0	,0	
D3,0	,81	,0	,0	,0	,0	,0	
68,0	,24	,0	,0	,0	,0	,0	
E3,0	,130	,0	,0	,0	,0	,0	
2F,0	,232	,0	,0	,0	,0	,0	
D8,0	,28	,0	,0	,0	,0	,0	
D9,0	,35	,0	,0	,0	,0	,0	
11,0	,174	,0	,0	,0	,0	,0	
18,1	,4517949	,0	,0	,0	,0	,0	
C8,0	,3	,0	,0	,0	,0	,0	
97,1	,3638751	,0	,0	,0	,0	,0	
FE,0	,42	,0	,0	,0	,0	,0	
F9,0	,217	,0	,0	,0	,0	,0	
E5,0	,218	,0	,0	,0	,0	,0	
67,1	,-5903906	,0	,0	,0	,0	,0	
F9,0	,214	,0	,0	,0	,0	,0	
DA,0	,165	,0	,0	,0	,0	,0	
BA,0	,113	,0	,0	,0	,0	,0	
C4,0	,230	,0	,0	,0	,0	,0	
9E,0	,103	,0	,0	,0	,0	,0	
DA,0	,130	,0	,0	,0	,0	,0	
80,0	,217	,0	,0	,0	,0	,0	
0B,0	,69	,0	,0	,0	,0	,0	
91,0	,248	,0	,0	,0	,0	,0	
3D,0	,10	,0	,0	,0	,0	,0	
57,0	,73	,0	,0	,0	,0	,0	
01,0	,55	,0	,0	,0	,0	,0	
C8,0	,7	,0	,0	,0	,0	,0	
8C,0	,122	,0	,0	,0	,0	,0	
9E,1	,-207462	,0	,0	,0	,0	,0	
61,0	,120	,0	,0	,0	,0	,0	
CD,1	,-4689787	,0	,0	,0	,0	,0	
